success,n_prior_ipos,n_prior_acquisitions,n_prior_exits,has_prior_ipo,has_prior_acquisition,has_any_prior_exit,has_multiple_exits,has_big_prior_ipo,has_well_known_acquirer,n_degrees,best_qs_ranking,has_top_10_qs,has_top_50_qs,has_top_200_qs,has_phd,has_mba,has_master,has_bachelor,has_cs_field,has_engineering_field,has_business_field,has_stem_field,n_jobs,total_career_years,n_unique_industries_worked,had_c_level_role,had_founder_role,had_leadership_role,had_senior_tech_role,max_company_size,worked_at_big_company,worked_at_huge_company,n_startup_jobs,industry_is_tech,industry_is_health,industry_is_finance,worked_in_target_industry,career_breadth,avg_job_duration,elite_education_x_leadership,serial_entrepreneur,technical_founder
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,2,0,0,0,1,350,0,0,0,0,0,0,0,0.3333333333333333,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,2,3.5,2,0,0,0,0,7500,1,1,0,0,0,0,0,1.0,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,3,6.0,3,1,1,1,0,750,0,0,2,0,0,0,1,1.0,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,0,3000,1,0,0,1,0,0,0,1.0,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,3,130.0,0,0,1,0,0,1,1,0,1,0,1,2,8.5,2,1,0,1,0,7500,1,1,0,0,0,0,0,1.0,4.25,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1.0,1,1,1,0,0,0,1,0,0,0,1,1,0.0,1,0,0,0,0,7500,1,1,0,0,1,0,1,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,4,10.5,2,0,1,0,0,30,0,0,2,0,0,0,1,0.5,2.625,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,2,7.5,2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,196.0,0,0,1,0,0,0,1,0,0,1,0,14,20.0,5,1,0,1,0,15000,1,1,2,0,0,0,1,0.35714285714285715,1.4285714285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2,0,1,0,0,3000,1,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,1,0,1,0,0,0,0,3,4.5,2,0,1,0,0,750,0,0,1,0,0,0,0,0.6666666666666666,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,1,0,0,0,1,0,0,1,0,2,3.5,2,1,1,0,0,750,0,0,1,1,0,0,0,1.0,1.75,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,2,2.0,1,0,0,0,0,350,0,0,1,0,1,0,1,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,1,1,0,1,4,7.0,3,0,0,0,1,15000,1,1,0,1,0,0,0,0.75,1.75,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,1,1,0,30,0,0,2,0,0,0,1,0.5,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,1,0,1,0,0,0,0,1,3,14.5,3,0,0,0,0,15000,1,1,0,0,1,0,1,1.0,4.833333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,0,0,1,0,0,0,0,2,3.5,1,1,1,0,0,6,0,0,1,0,0,0,0,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,1,0,1,2,2.0,1,0,0,0,0,30,0,0,1,1,0,0,0,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,99.0,0,0,1,0,1,0,1,0,0,1,0,5,6.5,2,1,0,1,0,15000,1,1,2,0,1,0,0,0.4,1.3,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,1,0,0,1,8,24.0,3,1,1,1,1,15000,1,1,0,1,0,0,1,0.375,3.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,10,6.5,1,1,1,1,1,30,0,0,2,0,0,0,0,0.1,0.65,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,1,0,0,0,0,0,0,0,2,5.5,1,1,0,1,0,6,0,0,1,0,1,0,0,0.5,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,1,7.5,1,0,0,0,0,15000,1,1,0,0,0,1,1,1.0,7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,42.0,0,1,1,0,0,0,1,0,0,1,0,6,7.5,4,0,0,0,0,125,0,0,2,1,0,0,0,0.6666666666666666,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,1,0,1,0,0,1,0,1,1.0,1,0,0,0,0,3000,1,0,0,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,2,0,0,1,0,15000,1,1,0,1,0,0,0,0.6666666666666666,1.6666666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,11,27.5,5,1,0,1,1,15000,1,1,1,0,1,0,0,0.45454545454545453,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,61.0,0,0,1,0,0,0,1,0,0,1,0,5,9.5,4,0,0,1,0,15000,1,1,1,0,0,0,0,0.8,1.9,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,1,4.5,1,1,1,0,0,30,0,0,1,1,0,0,1,1.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,4,12.0,2,0,1,0,1,30,0,0,3,0,0,0,1,0.5,3.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,2,1.0,1,0,0,1,0,125,0,0,0,1,0,0,0,0.5,0.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,6,8.0,1,1,0,1,1,15000,1,1,1,0,0,0,0,0.16666666666666666,1.3333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,0,0,9,25.0,2,1,0,1,1,15000,1,1,0,1,0,0,0,0.2222222222222222,2.7777777777777777,0,0,0
0,0,0,0,0,0,0,0,0,0,2,12.0,0,1,1,0,1,0,1,0,0,1,0,6,10.0,1,0,1,1,0,15000,1,1,0,1,0,0,0,0.16666666666666666,1.6666666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,1,0,1,1,0,0,0,1,5,19.0,1,1,0,0,1,15000,1,1,0,0,0,0,0,0.2,3.8,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,1,1,0,0,0,0,5,9.5,3,1,0,1,0,15000,1,1,1,0,0,1,0,0.6,1.9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,2,1,1,1,0,3000,1,0,1,1,0,0,0,0.4,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,26.0,0,1,1,0,0,0,1,0,0,0,0,3,11.5,3,0,0,1,0,30,0,0,3,1,0,0,0,1.0,3.8333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,1,1,1,3,9.5,2,1,0,1,0,15000,1,1,1,1,0,0,1,0.6666666666666666,3.1666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,2,29.0,0,1,1,1,0,0,1,1,1,1,1,5,5.0,3,1,1,0,0,15000,1,1,1,1,0,0,1,0.6,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,0,0,0,0,0,6,11.5,3,0,1,0,1,350,0,0,2,0,0,0,0,0.5,1.9166666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0,3,139.0,0,0,1,1,0,1,1,0,0,0,1,5,7.5,1,0,0,0,1,15000,1,1,0,0,0,0,0,0.2,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,1,0,0,1,7,16.5,3,1,1,1,1,350,0,0,3,1,0,0,0,0.42857142857142855,2.357142857142857,0,0,1
0,0,0,0,0,0,0,0,0,0,2,13.0,0,1,1,0,0,0,1,0,0,0,0,4,9.0,2,1,0,1,0,750,0,0,0,0,0,0,0,0.5,2.25,1,0,0
0,0,0,0,0,0,0,0,0,0,2,7.0,1,1,1,0,0,0,1,0,1,0,1,1,1.0,1,0,0,0,0,15000,1,1,0,1,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,1,0,0,1,3,6.5,2,0,1,0,1,15000,1,1,1,1,0,0,1,0.6666666666666666,2.1666666666666665,0,0,1
0,0,0,0,0,0,0,0,0,0,2,109.0,0,0,1,0,0,0,1,0,0,0,1,6,6.0,4,1,1,0,1,15000,1,1,1,0,0,0,0,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,2,4.5,1,1,1,0,0,6,0,0,1,1,0,0,1,0.5,2.25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,8,11.0,1,1,0,1,1,350,0,0,0,0,0,0,0,0.125,1.375,0,0,0
0,0,0,0,0,0,0,0,0,0,2,101.0,0,0,1,0,0,0,1,0,0,0,0,11,11.0,4,0,1,0,0,15000,1,1,2,0,0,0,0,0.36363636363636365,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,130.0,0,0,1,0,0,0,1,0,0,1,0,2,12.0,1,0,0,0,0,3000,1,0,1,0,0,1,1,0.5,6.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,48.0,0,1,1,1,0,0,1,0,1,0,1,4,5.5,2,1,0,0,1,15000,1,1,0,0,0,0,0,0.5,1.375,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,1,0,0,1,5,11.5,1,1,1,0,1,3000,1,0,0,1,0,0,0,0.2,2.3,0,0,1
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,0,1,1,0,0,1,0,4,9.0,2,0,0,0,0,350,0,0,0,0,1,0,1,0.5,2.25,0,0,0
0,0,0,0,0,0,0,0,0,0,3,35.0,0,1,1,0,0,0,1,0,1,0,1,5,11.0,2,1,0,1,1,15000,1,1,1,0,0,0,1,0.4,2.2,1,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,0,1,1,1,1,0,1,3,11.0,1,0,0,1,1,15000,1,1,0,0,0,1,1,0.3333333333333333,3.6666666666666665,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,6,15.5,1,1,0,1,0,15000,1,1,0,0,0,0,0,0.16666666666666666,2.5833333333333335,0,0,0
0,0,1,1,0,1,1,0,0,0,2,6.0,1,1,1,0,0,1,1,1,0,0,1,6,22.0,4,1,1,0,1,3000,1,0,4,0,0,0,1,0.6666666666666666,3.6666666666666665,1,1,1
0,0,0,0,0,0,0,0,0,0,3,147.0,0,0,1,1,0,1,1,1,0,0,1,11,17.5,4,1,0,1,1,15000,1,1,0,0,0,0,0,0.36363636363636365,1.5909090909090908,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,2,5.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5,2.75,0,0,0
0,0,1,1,0,1,1,0,0,0,2,4.0,1,1,1,1,0,0,0,0,1,0,1,3,3.5,2,1,0,1,0,15000,1,1,0,0,1,0,1,0.6666666666666666,1.1666666666666667,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,1,0,1,1,5,5.0,3,0,1,0,0,6,0,0,2,1,0,0,0,0.6,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,127.0,0,0,1,1,0,0,1,0,0,0,1,3,6.0,3,1,0,1,0,15000,1,1,0,0,0,0,1,1.0,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,84.0,0,0,1,0,0,1,1,0,1,0,1,4,5.5,3,0,0,0,0,15000,1,1,0,0,0,0,1,0.75,1.375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,4,9.5,1,0,1,1,0,0,0,0,0,0,0,1,1,0.25,2.375,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,3,4.5,2,1,1,0,0,3000,1,0,1,1,0,0,0,0.6666666666666666,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,5,8.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0,1.7,0,0,0
0,0,0,0,0,0,0,0,0,0,3,150.0,0,0,1,0,0,0,1,0,0,0,1,2,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,3.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,1,0,0,0,1,0,0,0,0,3,6.0,1,1,1,0,0,30,0,0,1,1,0,0,0,0.3333333333333333,2.0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,8,18.5,3,1,1,1,0,3000,1,0,1,0,0,0,0,0.375,2.3125,0,0,0
0,0,0,0,0,0,0,0,0,0,2,123.0,0,0,1,0,0,0,1,0,0,1,0,6,17.5,3,1,1,0,0,350,0,0,3,0,0,0,1,0.5,2.9166666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,4,10.5,1,0,0,0,1,750,0,0,0,0,0,0,1,0.25,2.625,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,4,11.0,3,1,0,0,1,30,0,0,2,1,0,0,1,0.75,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,147.0,0,0,1,0,1,0,1,0,1,1,1,3,11.5,2,1,0,1,0,15000,1,1,0,0,0,1,0,0.6666666666666666,3.8333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,1,0,0,6,0,0,1,0,0,0,1,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,1,1.0,1,1,1,0,0,30,0,0,1,1,0,0,1,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,2,7.5,2,0,1,0,0,30,0,0,2,0,1,0,0,1.0,3.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,32.0,0,1,1,0,0,1,0,1,0,0,1,2,3.5,1,0,0,0,1,350,0,0,0,1,0,0,0,0.5,1.75,0,0,1
0,0,0,0,0,0,0,0,0,0,2,35.0,0,1,1,0,1,0,1,0,1,1,1,5,22.0,3,1,0,1,1,15000,1,1,0,1,0,0,1,0.6,4.4,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,1,3,9.5,2,1,0,1,0,30,0,0,2,0,0,0,1,0.6666666666666666,3.1666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,1,4,10.5,2,1,1,0,0,30,0,0,1,0,0,0,1,0.5,2.625,0,0,0
0,0,0,0,0,0,0,0,0,0,2,29.0,0,1,1,0,1,0,1,0,0,0,0,1,0.0,1,0,0,1,0,1,0,0,1,1,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,0,12,23.0,3,1,1,1,1,15000,1,1,1,0,1,0,1,0.25,1.9166666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0,2,79.0,0,0,1,1,0,1,1,0,0,0,0,4,3.5,2,1,0,1,0,0,0,0,0,0,1,0,1,0.5,0.875,0,0,0
0,0,0,0,0,0,0,0,0,0,3,6.0,1,1,1,0,1,1,1,0,0,0,0,7,21.5,3,1,0,1,1,15000,1,1,0,0,1,0,0,0.42857142857142855,3.0714285714285716,1,0,0
0,0,0,0,0,0,0,0,0,0,1,141.0,0,0,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.5,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,32.0,0,1,1,0,0,0,0,0,0,0,0,2,9.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,4.5,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,0,0,0,3,3.0,2,1,1,1,0,3000,1,0,1,1,0,0,0,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,0,0,0,1,0,0,1,0,4,5.5,2,1,1,0,0,3000,1,0,1,1,0,0,1,0.5,1.375,1,0,0
0,0,0,0,0,0,0,0,0,0,1,84.0,0,0,1,0,0,0,0,0,0,1,0,5,24.5,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,4.9,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,5,16.5,1,1,0,0,1,15000,1,1,0,0,0,0,0,0.2,3.3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,10.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1.0,3.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,1,5,14.5,3,1,0,1,0,30,0,0,2,0,1,0,0,0.6,2.9,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,1,0,1,0,0,1,0,2,3.5,2,1,0,1,0,3000,1,0,0,0,1,0,1,1.0,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,6,250.0,0,0,0,0,1,1,1,0,0,1,1,5,13.0,4,0,0,0,0,15000,1,1,0,1,0,0,0,0.8,2.6,0,0,0
0,0,0,0,0,0,0,0,0,0,4,8.0,1,1,1,1,0,1,1,1,1,1,1,4,4.0,2,1,1,0,0,30,0,0,2,1,0,0,1,0.5,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,7,16.5,3,1,0,1,0,15000,1,1,1,1,0,0,1,0.42857142857142855,2.357142857142857,0,0,0
0,0,0,0,0,0,0,0,0,0,1,158.0,0,0,1,0,0,1,1,0,1,0,1,7,10.0,4,1,1,1,1,15000,1,1,0,0,1,0,1,0.5714285714285714,1.4285714285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,1,0,1,4,7.0,3,1,0,1,0,15000,1,1,0,0,0,0,0,0.75,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,1,1,1,5,8.5,5,1,0,1,1,750,0,0,1,1,0,0,1,1.0,1.7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,4,9.5,3,0,0,1,0,15000,1,1,1,1,0,0,1,0.75,2.375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,3,14.5,2,1,0,1,0,125,0,0,1,1,0,0,1,0.6666666666666666,4.833333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,1,1,0,1,0,1,0,1,10,18.5,5,1,0,1,1,750,0,0,2,0,0,0,1,0.5,1.85,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,4,4.5,1,1,0,1,0,30,0,0,2,1,0,0,0,0.25,1.125,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,0,0,6,18.5,3,1,0,0,0,15000,1,1,0,0,1,0,1,0.5,3.0833333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,1,0,1,0,0,1,0,6,12.5,3,1,1,1,0,15000,1,1,1,1,0,0,0,0.5,2.0833333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,11,16.0,3,1,1,0,1,15000,1,1,0,1,0,0,0,0.2727272727272727,1.4545454545454546,0,0,0
0,0,0,0,0,0,0,0,0,0,3,61.0,0,0,1,1,0,0,1,1,1,0,1,2,0.0,1,0,0,0,0,350,0,0,0,0,0,0,0,0.5,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,2,9.0,2,1,0,1,0,15000,1,1,0,1,0,0,0,1.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,1,0,0,0,1,0,1,0,1,3,3.0,2,1,0,0,0,15000,1,1,1,0,0,0,0,0.6666666666666666,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,4,17.0,2,0,1,0,0,30,0,0,4,0,0,0,1,0.5,4.25,0,0,0
0,0,0,0,0,0,0,0,0,0,1,187.0,0,0,1,0,0,0,1,0,0,0,0,1,7.5,1,0,0,0,0,30,0,0,1,0,0,0,0,1.0,7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,3,84.0,0,0,1,0,0,1,1,0,1,0,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,1,0,1,12,12.5,8,1,1,0,0,15000,1,1,1,1,0,0,0,0.6666666666666666,1.0416666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,0,0,0,0,0,5,8.0,1,1,1,1,0,125,0,0,2,0,0,0,0,0.2,1.6,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,4,22.0,1,1,0,1,0,125,0,0,1,0,0,0,1,0.25,5.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1.0,1,1,1,0,1,0,1,0,0,0,0,1,1.0,1,1,0,1,0,3000,1,0,0,0,0,0,0,1.0,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,99.0,0,0,1,0,0,1,0,0,1,0,1,12,16.5,3,1,1,1,1,30,0,0,3,0,0,0,1,0.25,1.375,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,0,1,0,0,0,0,0,6,6.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,8,16.0,5,1,1,0,1,125,0,0,4,1,0,0,1,0.625,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,4,7.5,3,0,0,0,0,7500,1,1,2,1,0,0,1,0.75,1.875,0,0,0
0,0,1,1,0,1,1,0,0,0,1,250.0,0,0,0,0,0,0,0,1,1,0,1,7,17.0,4,1,0,1,0,3000,1,0,0,1,0,0,1,0.5714285714285714,2.4285714285714284,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,1,11,28.0,7,1,1,1,0,30,0,0,6,1,0,0,1,0.6363636363636364,2.5454545454545454,0,0,0
0,0,0,0,0,0,0,0,0,0,1,66.0,0,0,1,0,0,0,1,1,0,0,1,3,11.0,2,1,1,0,0,15000,1,1,1,1,0,0,1,0.6666666666666666,3.6666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,1,2,0.0,1,0,0,0,0,125,0,0,0,0,0,0,0,0.5,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,5,13.0,4,0,0,0,0,15000,1,1,0,1,0,0,0,0.8,2.6,0,0,0
